iteration,train_start,train_end,test_start,test_end,train_samples,test_samples,MAPE,MAE,RMSE,MSE,MASE
1,0,1000,1000,1200,1000,200,19.770822699329187,0.059949541816864335,0.06851070223918004,0.00469371632130559,82.02513700950422
2,100,1100,1100,1300,1000,200,22.059641270846846,0.0705295499739713,0.08423884642619962,0.007096183247216845,100.41641363988484
3,200,1200,1200,1400,1000,200,20.142608644688316,0.05698622518174595,0.07180791455575862,0.005156376592847131,69.94187063099052
4,300,1300,1300,1500,1000,200,7.966670291447634,0.020415489876528872,0.02411645956347761,0.0005816036218768508,26.19668529512579
5,400,1400,1400,1600,1000,200,30.266664445296872,0.06269955548412579,0.06868257430510044,0.004717296013175644,89.18364350474064
