Feature_Selection,MAPE,MAE,RMSE,MSE,MASE
abs_log_returns,0.21533946029944837,0.0007637691468218755,0.001305302359079716,0.00011637527528720072,0.31986916215106387
vol_only,1.2372140456120124,0.0022607730922876213,0.003166831555221081,0.0004089851781616196,0.9468195957545836
spx_small_cap_index,4.304997414165166,0.008801372746389445,0.008315241157375088,0.0010776568350278507,3.686045368396341
best_vol,3.3009746352983838,0.005957651362526565,0.008319277032716491,0.0011344595713986346,2.4950850105024625
best5,5.922997709063257,0.012355175940963319,0.011018979674585296,0.001679368995609223,5.174390446262168
best4_vol,12.495150699074394,0.026165111417514944,0.02308647760957429,0.010880661171826697,10.958039221060126
best10,8.171002219827507,0.01720989792730305,0.015929687785799354,0.0027187667825694524,7.2075648166966335
best9_vol,11.270703225345596,0.023763107318666803,0.0215701329572144,0.0059404098875875475,9.952071590946932
best20,0.965436350491427,0.0016571430027921752,0.0023696692750632777,0.00029068893095601637,0.694017225065066
best19_vol,7.061791350471689,0.014350627928770142,0.014065171400681413,0.0025670758994833487,6.0100926451640335
