Feature_Selection,Flatness_Weight,MAPE,MAE,RMSE,MSE,MASE
log_returns,2.0,55.382706625681166,0.10335888061030371,0.13780000062296216,0.01898884017168837,15.64107787120276
best_metric,2.0,123.02268665300386,0.21467601823817817,0.22788974027289172,0.051933733721646044,32.48646171975239
best_5,2.0,77.2404014140356,0.12965833066041962,0.15974787114519298,0.025519382335421177,19.620917279048122
best_10,2.0,50.55554405031295,0.08191452078405013,0.09669155554700697,0.009349256914099933,12.395948860903792
best_20,2.0,74.21731717621974,0.12401267605100108,0.1419513836952016,0.02015019533298235,18.76657246747102
