Feature_Selection,MAPE,MAE,RMSE,MSE,MASE
vol_only,28.244345109138084,0.04791886263071331,0.061920568177642535,0.003834156763442077,7.214228467936565
best_metric,45.619490884590604,0.07282559641383728,0.08658176092340678,0.007496401324597969,11.020541510201793
vol_plus_4,44.93873732422549,0.0762643099787969,0.10174638213426733,0.010352326277412354,11.481661415392932
vol_plus_9,28.203416942956128,0.04837877612257235,0.05596490838609453,0.003132070970663954,7.283468863547104
vol_plus_19,39.881217277552736,0.06333046419450018,0.07823029127802403,0.006119978473444482,9.534459137741841
